movieName;Metascore_w;Author;AuthorHref;Date;Summary;InteractionsYesCount;InteractionsTotalCount;InteractionsThumbUp;InteractionsThumbDown
gone-girl;10;lukechristiansc;/user/lukechristiansc;Mar 29, 2015;"[ ""The reason us fans love this movie because it has a \""Alfred Hitchcock\"" vibe. It's steamy, it's sexy, gory and psychotic, all mashed together with mixed emotions. We can all agree that the 'overrated' director David Fincher does that perfectly in his films, in this film fits the bill perfectly. Best-selling author Gillian Flynn's debut as a screenwriter is just chilling and effected craft. We have Ben Affleck playing a desperate dick husband, he tries to make the media and everyone us believe that he did not kill his wife (or had anything else to do with the disappearance).  Rosamund Pike is even slightly better than Affleck's character. Kim Dickens character was really amusing as the detective. Carrie Coon's character \""Margo\""  was had a good comedic presence to the screen, but at times the stuff she says sometimes can be at the wrong time so that's what  i guess. I am not sure if this film is gonna impact Perry's career, but it'll get the guy a better role. Neil Patrick Harris' character  is awkward and lovely at times. But the ending is stupid! Grade A-"" ]";0;1;0;1;0;0
the-fault-in-our-stars;10;lukechristiansc;/user/lukechristiansc;Nov 29, 2014;"[ ""even though i have not read John Greens soulful book , The movie is worth it the most  by the way i will  read the novel indeed after this. it was kinda weird for Shailene Woodley to do make a romantic love story with her \"" Divergent\"" brother Ansel Elgort but who am i to judge this beautiful movie with this amazing cast with  an oscar winning  cast. there is no grade for this perfection movie"" ]";2;4;2;2;0;0
the-face-of-love;10;lukechristiansc;/user/lukechristiansc;Nov 29, 2014;"[ ""wow this movie was creepy and a strange its a new kind of love but it was psychological love but i find this movie also Ed Harris performance and Bening's performance as this sad lonely desperate women.  co-writer , director Arie Posin creates characters that are defining a dramatic love able cast."" ]";0;0;0;0;0;0
heaven-is-for-real;10;lukechristiansc;/user/lukechristiansc;Apr 18, 2014;"[ ""I just came back home after watching this . this movie well is just    really not explainable to say about . this movie took me to another world . It was just powerful , exciting , depressing , and just  touching to the people in this world and above are world."" ]";4;10;4;6;0;0
oculus;10;lukechristiansc;/user/lukechristiansc;Apr 25, 2014;[];9;15;9;6;0;0
non-stop-2014;10;lukechristiansc;/user/lukechristiansc;Mar  2, 2014;[];4;5;4;1;0;0
the-monuments-men;10;lukechristiansc;/user/lukechristiansc;Mar  5, 2014;[];0;0;0;0;0;0
august-osage-county;10;lukechristiansc;/user/lukechristiansc;Apr 14, 2014;[];0;0;0;0;0;0
the-secret-life-of-walter-mitty;10;lukechristiansc;/user/lukechristiansc;Mar  5, 2014;[];0;0;0;0;0;0
anchorman-2-the-legend-continues;10;lukechristiansc;/user/lukechristiansc;Mar  2, 2014;[];0;1;0;1;0;0
godzilla-2014;10;lukechristiansc;/user/lukechristiansc;May 25, 2014;[];0;2;0;2;0;0
dallas-buyers-club;10;lukechristiansc;/user/lukechristiansc;Mar  6, 2014;[];0;0;0;0;0;0
enough-said;10;lukechristiansc;/user/lukechristiansc;Jun 13, 2014;[];0;0;0;0;0;0
the-spectacular-now;10;lukechristiansc;/user/lukechristiansc;Apr  9, 2015;"[ ""the film captures  the sparkling and electrifying  teen romance in this  modern generation, with heartfelt chemistry that a footlose partyer  Miles Teller has with a nice heartwarming girl Shailene Woodley. Based of the young adult book by: Tim Tharp (which i can't wait to read!), and written by the writers  of \""500 days of summer\"" the films has it magic. It is emotion and intense film. Grade A"" ]";0;0;0;0;0;0
lee-daniels-the-butler;10;lukechristiansc;/user/lukechristiansc;Mar  6, 2014;"[ ""i love forest whitaker in this great movie .  it tells compasion and  sort of like 12 years of slave .   and it is very great to learn about what its like and see  and feels what its like how someone who live in south had to deal with the way they where treating with ."" ]";0;0;0;0;0;0
american-hustle;10;lukechristiansc;/user/lukechristiansc;Mar  2, 2014;[];0;1;0;1;0;0
red-2;10;lukechristiansc;/user/lukechristiansc;Jul 26, 2014;"[ ""I have not seen the first Red  thats ok if i did not see the first one because RED 2 kicks ass. Based on the comic book novel by Warren Ellis  and Cully Hammer i am a fan of Ellis's Work on Dead Space let me skip right to the point. There Back ! Starring Bruce Willis ( Sin City, Die hard ) , Mary Louise Parker , Jhon Malkovich , Helen Mirren, Award Winning Anthony Hopkins ( Hitchcock) , Katherine Zeta Jones , and Byung- hun lee who kick ass in the sequel. very talent actors,actresses. This will Moviegoers and Fans of Spy movies never forget the name\"" RED \"" 10 times better then James Bond movies are old then then today. Grade A+. Even if critics don't like picture watch anyway"" ]";0;0;0;0;0;0
girl-most-likely;10;lukechristiansc;/user/lukechristiansc;Oct 13, 2014;"[ ""\"" Over ratted , but funny \"".  So far  its over ratted to see kristen wiig trying to kill herself in  a comedy movie and plain out dumb and sad in the beginning .  she is funny in this movie it's kinda movie to have fun while watching and its funny , its dramatic its not stupid its just plain old out FUN !!!!!!!!!!!!!!!!!!!!!!!!!. So for cast is good ( but who is to say  no one is perfect in any movie). What is to the say if this movie deserves an A it's perfect. An if someone is saying that Wiig's performance is better then ' Bridesmaids' ( nothing is better then  Bridesmaid its the queen of comedy....who's to say if it's better  or worse). Grade : PERFECT !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"" ]";0;0;0;0;0;0
parkland;10;lukechristiansc;/user/lukechristiansc;Mar 28, 2015;"[ ""Okay i find it pretty shocking that critics are picking on the film, this a film is a tearjerker. Okay we all know the JFK assassination story, but this film is dark and mysterious, it is a movie were you think you know what's gonna happen but you really don't.  Grade A"" ]";0;0;0;0;0;0
frozen-2013;10;lukechristiansc;/user/lukechristiansc;Mar  5, 2014;[];0;2;0;2;0;0
fast-furious-6;10;lukechristiansc;/user/lukechristiansc;Dec 25, 2014;"[ ""Fast and Furious returns! with the sixth installment in this car explosion epic franchise. I've heard FF5 was good and Justin Lin returns to direct the sequel, this movie is well an entertaining blockbuster with hot girls and big ass lots of it! the villian was thrilling and who couldn't enjoy exploding cars? and  its kinda crazy cause their making another  fast and  furious movie FF7 coming soon"" ]";0;0;0;0;0;0
the-purge;10;lukechristiansc;/user/lukechristiansc;Mar 11, 2014;"[ ""the purge is one of the best scary movie i seen all year  .  but the child who like the hobo in the house is a idiot because he took his families life in danger and almost got killed but i think its kinda cool killing the purge  crew . but why would all medical services be closed ?"" ]";0;0;0;0;0;0
the-last-exorcism-part-ii;10;lukechristiansc;/user/lukechristiansc;Jun 14, 2014;"[ ""\"" not scary but thrilling and tempting \"". from producer  eli roth  ( cabin fever ) presents the second part of the the latest exorcism i have not seen the first one yet . i found this movie not scary but very entertaining to the demons super natural force to neil ( ashley bell).Grade A"" ]";0;0;0;0;0;0
the-call;10;lukechristiansc;/user/lukechristiansc;Mar 15, 2014;[];0;0;0;0;0;0
42;10;lukechristiansc;/user/lukechristiansc;Mar  7, 2014;[];0;0;0;0;0;0
